==========================================
SASRec + LLM - Best Configs Only
Using same hyperparams as baseline for fair comparison
==========================================

🎮 VIDEO GAMES - LLM Enhanced
==========================================
/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/transformer.py:515: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/NestedTensorImpl.cpp:182.)
  output = torch._nested_tensor_from_mask(

Evaluating LLM SASRec on test set...
/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/transformer.py:515: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/NestedTensorImpl.cpp:182.)
  output = torch._nested_tensor_from_mask(
Using device: cpu
Dataset: video_games | Split: test
Checkpoint: src/sasrec_video_games_llm.pth
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_video_games.pt...
Evaluated samples: 94417
Hits@10 (raw): 3309
Hit@10:  0.03504665
NDCG@10: 0.01852050


🔬 INDUSTRIAL & SCIENTIFIC - LLM Enhanced
==========================================
/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/transformer.py:515: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/NestedTensorImpl.cpp:182.)
  output = torch._nested_tensor_from_mask(
Using device: cpu
Loading dataset: industrial_and_scientific
Vocabulary Size (including padding): 25755
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_industrial_and_scientific.pt...
LLM Embedding Tensor Shape: torch.Size([25755, 384])

Starting Training...
Phase 1: Freezing LLM embeddings for 5 epochs...
Epoch [1/50] | Batch [0/2032] | Loss: 10.1667
Epoch [6/50] | Batch [850/2032] | Loss: 9.0486
Epoch [6/50] | Batch [900/2032] | Loss: 8.7243
Epoch [6/50] | Batch [950/2032] | Loss: 8.8191
Epoch [6/50] | Batch [1000/2032] | Loss: 8.5335
Epoch [6/50] | Batch [1050/2032] | Loss: 8.8376
Epoch [6/50] | Batch [1100/2032] | Loss: 8.7775
Epoch [6/50] | Batch [1150/2032] | Loss: 8.6410
Epoch [6/50] | Batch [1200/2032] | Loss: 8.7093
Epoch [6/50] | Batch [1250/2032] | Loss: 8.4207
Epoch [6/50] | Batch [1300/2032] | Loss: 8.8890
Epoch [6/50] | Batch [1350/2032] | Loss: 8.8164
Epoch [6/50] | Batch [1400/2032] | Loss: 8.5703
Epoch [6/50] | Batch [1450/2032] | Loss: 8.7917
Epoch [6/50] | Batch [1500/2032] | Loss: 8.7134
Epoch [6/50] | Batch [1550/2032] | Loss: 8.8592
Epoch [6/50] | Batch [1600/2032] | Loss: 8.4589
Epoch [6/50] | Batch [1650/2032] | Loss: 8.5798
Epoch [6/50] | Batch [1700/2032] | Loss: 9.0641
Epoch [6/50] | Batch [1750/2032] | Loss: 8.7806
Epoch [6/50] | Batch [1800/2032] | Loss: 8.6597
Epoch [6/50] | Batch [1850/2032] | Loss: 8.6763
Epoch [6/50] | Batch [1900/2032] | Loss: 8.4875
Epoch [6/50] | Batch [1950/2032] | Loss: 8.7427
Epoch [6/50] | Batch [2000/2032] | Loss: 8.7576
--- Epoch 6 Completed | Avg Loss: 8.8721 | LR: 0.000100 ---
Validation @ Epoch 6 | Hit@10: 0.0507 | NDCG@10: 0.0265
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm.pth
Epoch [7/50] | Batch [0/2032] | Loss: 8.3995
Epoch [7/50] | Batch [50/2032] | Loss: 8.2138
Epoch [7/50] | Batch [100/2032] | Loss: 8.4536
Epoch [7/50] | Batch [150/2032] | Loss: 7.8531
Epoch [7/50] | Batch [200/2032] | Loss: 8.4584
Epoch [7/50] | Batch [250/2032] | Loss: 8.3506
Epoch [7/50] | Batch [300/2032] | Loss: 8.2861
Epoch [7/50] | Batch [350/2032] | Loss: 8.4646
Epoch [7/50] | Batch [400/2032] | Loss: 8.4836
Epoch [7/50] | Batch [450/2032] | Loss: 8.5281
Epoch [7/50] | Batch [500/2032] | Loss: 8.3009
Epoch [7/50] | Batch [550/2032] | Loss: 8.5762
Epoch [7/50] | Batch [600/2032] | Loss: 8.5284
Epoch [7/50] | Batch [650/2032] | Loss: 8.5961
Epoch [7/50] | Batch [700/2032] | Loss: 8.3050
Epoch [7/50] | Batch [750/2032] | Loss: 8.3844
Epoch [7/50] | Batch [800/2032] | Loss: 8.4725
Epoch [7/50] | Batch [850/2032] | Loss: 8.4006
Epoch [7/50] | Batch [900/2032] | Loss: 8.4704
Epoch [7/50] | Batch [950/2032] | Loss: 8.5835
Epoch [7/50] | Batch [1000/2032] | Loss: 8.6243
Epoch [7/50] | Batch [1050/2032] | Loss: 8.6586
Epoch [7/50] | Batch [1100/2032] | Loss: 8.2237
Epoch [7/50] | Batch [1150/2032] | Loss: 8.8700
Epoch [7/50] | Batch [1200/2032] | Loss: 8.5332
Epoch [7/50] | Batch [1250/2032] | Loss: 8.2323
Epoch [7/50] | Batch [1300/2032] | Loss: 8.1414
Epoch [7/50] | Batch [1350/2032] | Loss: 8.5527
Epoch [7/50] | Batch [1400/2032] | Loss: 8.6408
Epoch [7/50] | Batch [1450/2032] | Loss: 8.4145
Epoch [7/50] | Batch [1500/2032] | Loss: 8.4376
Epoch [7/50] | Batch [1550/2032] | Loss: 8.5531
Epoch [7/50] | Batch [1600/2032] | Loss: 8.6546
Epoch [7/50] | Batch [1650/2032] | Loss: 8.3680
Epoch [7/50] | Batch [1700/2032] | Loss: 8.2627
Epoch [7/50] | Batch [1750/2032] | Loss: 8.4652
Epoch [7/50] | Batch [1800/2032] | Loss: 8.6406
Epoch [7/50] | Batch [1850/2032] | Loss: 8.7214
Epoch [7/50] | Batch [1900/2032] | Loss: 8.0711
Epoch [7/50] | Batch [1950/2032] | Loss: 8.3443
Epoch [7/50] | Batch [2000/2032] | Loss: 8.2291
--- Epoch 7 Completed | Avg Loss: 8.4833 | LR: 0.000100 ---
Validation @ Epoch 7 | Hit@10: 0.0549 | NDCG@10: 0.0291
🏆 New Best Hit@10! Model saved to src/sasrec_industrial_llm.pth
Epoch [8/50] | Batch [0/2032] | Loss: 8.1009
Epoch [8/50] | Batch [50/2032] | Loss: 8.1677
Epoch [8/50] | Batch [100/2032] | Loss: 8.2285
Epoch [8/50] | Batch [150/2032] | Loss: 8.4685
Epoch [8/50] | Batch [200/2032] | Loss: 8.2496
Epoch [8/50] | Batch [250/2032] | Loss: 8.1608
Epoch [8/50] | Batch [300/2032] | Loss: 8.3135
Epoch [8/50] | Batch [350/2032] | Loss: 8.2362
Epoch [8/50] | Batch [400/2032] | Loss: 8.2003
Epoch [8/50] | Batch [450/2032] | Loss: 8.6033
Epoch [8/50] | Batch [500/2032] | Loss: 8.3267
Epoch [8/50] | Batch [550/2032] | Loss: 8.4085
Epoch [8/50] | Batch [600/2032] | Loss: 8.1512
Epoch [8/50] | Batch [650/2032] | Loss: 8.2803
Epoch [8/50] | Batch [700/2032] | Loss: 8.4360
Epoch [8/50] | Batch [750/2032] | Loss: 7.9785
Epoch [8/50] | Batch [800/2032] | Loss: 8.2049
Epoch [8/50] | Batch [850/2032] | Loss: 8.2319
Epoch [8/50] | Batch [900/2032] | Loss: 8.1762
Epoch [8/50] | Batch [950/2032] | Loss: 8.3118
Epoch [8/50] | Batch [1000/2032] | Loss: 8.1598
Epoch [8/50] | Batch [1050/2032] | Loss: 8.3743
Epoch [8/50] | Batch [1100/2032] | Loss: 8.0866
Evaluating LLM SASRec on test set...
Using device: cpu
Dataset: industrial_and_scientific | Split: test
Checkpoint: src/sasrec_industrial_llm.pth
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_industrial_and_scientific.pt...
Traceback (most recent call last):
  File "/Users/rkaramyan/hybrid_recsys_capstone/src/sasrec_evaluate.py", line 191, in <module>
    main()
  File "/Users/rkaramyan/hybrid_recsys_capstone/src/sasrec_evaluate.py", line 181, in main
    model.load_state_dict(state_dict)
  File "/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/module.py", line 2624, in load_state_dict
    raise RuntimeError(
RuntimeError: Error(s) in loading state_dict for SASRec:
	Missing key(s) in state_dict: "projection.0.weight", "projection.0.bias", "projection.1.weight", "projection.1.bias", "projection.4.weight", "projection.4.bias", "projection.5.weight", "projection.5.bias", "projection.8.weight", "projection.8.bias". 
	Unexpected key(s) in state_dict: "projection.weight", "projection.bias". 


📱 CELL PHONES & ACCESSORIES - LLM Enhanced
==========================================
/Users/rkaramyan/hybrid_recsys_capstone/.venv/lib/python3.9/site-packages/torch/nn/modules/transformer.py:515: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /Users/runner/work/pytorch/pytorch/pytorch/aten/src/ATen/NestedTensorImpl.cpp:182.)
  output = torch._nested_tensor_from_mask(
Using device: cpu
Loading dataset: cell_phones_and_accessories
Vocabulary Size (including padding): 110784
Loading LLM Semantic Vectors from /Users/rkaramyan/hybrid_recsys_capstone/src/../data/item_embeddings_cell_phones_and_accessories.pt...
LLM Embedding Tensor Shape: torch.Size([110784, 384])

Starting Training...
Phase 1: Freezing LLM embeddings for 5 epochs...
Epoch [1/50] | Batch [0/12577] | Loss: 12.2932
Epoch [1/50] | Batch [50/12577] | Loss: 11.6014
Epoch [1/50] | Batch [100/12577] | Loss: 11.3350
Epoch [1/50] | Batch [150/12577] | Loss: 11.2210
Epoch [1/50] | Batch [200/12577] | Loss: 11.4847
Epoch [1/50] | Batch [250/12577] | Loss: 11.2448
Epoch [1/50] | Batch [300/12577] | Loss: 11.0302
Epoch [1/50] | Batch [350/12577] | Loss: 11.1690
Epoch [1/50] | Batch [400/12577] | Loss: 11.1155
Epoch [1/50] | Batch [450/12577] | Loss: 10.8737
Epoch [1/50] | Batch [500/12577] | Loss: 10.8038
Epoch [1/50] | Batch [550/12577] | Loss: 11.0240
Epoch [1/50] | Batch [600/12577] | Loss: 11.0477
Epoch [1/50] | Batch [650/12577] | Loss: 10.9561
Epoch [1/50] | Batch [700/12577] | Loss: 10.8853
Epoch [1/50] | Batch [750/12577] | Loss: 11.0327
Epoch [1/50] | Batch [800/12577] | Loss: 10.9892
